trip_id,customer_id,driver_id,pickup_location,drop_location,distance_km,fare_amount,payment_method,trip_status,trip_timestamp
972,419,342,Connaught Place,Koramangala,26.32,645.49,Cash,Cancelled,2025-10-01 05:44:02
973,763,173,Hitech City,Gachibowli,15.59,238.17,Card,Cancelled,2026-03-02 12:18:56
974,927,334,Andheri,Gachibowli,9.1,169.44,Cash,Completed,2025-10-17 03:14:50
975,946,456,Gachibowli,Whitefield,11.92,282.89,UPI,Completed,2025-12-17 04:13:05
976,794,48,Hitech City,Connaught Place,26.66,497.83,Cash,Completed,2026-03-09 13:05:44
977,78,475,Indiranagar,Whitefield,18.06,344.37,Card,Completed,2025-09-06 09:47:15
978,262,358,Gachibowli,Whitefield,10.41,222.01,Card,Cancelled,2026-02-12 13:02:04
979,555,254,Andheri,Koramangala,11.34,177.58,UPI,Cancelled,2026-01-28 12:31:18
980,406,54,Whitefield,Whitefield,11.72,283.05,Card,Completed,2025-11-16 06:53:38
981,297,86,Koramangala,Banjara Hills,27.99,692.43,Card,Completed,2025-10-02 08:47:37
982,229,260,Gachibowli,Banjara Hills,11.27,214.69,UPI,Completed,2026-03-11 11:40:31
983,915,485,Andheri,Banjara Hills,19.03,430.83,Card,Completed,2026-04-14 04:39:48
984,534,52,Koramangala,Koramangala,11.97,209.36,Card,Completed,2026-05-20 11:51:28
985,390,1,Banjara Hills,Banjara Hills,8.25,126.77,Cash,Cancelled,2025-11-01 18:18:36
986,352,53,Banjara Hills,Koramangala,15.04,262.99,UPI,Completed,2026-04-02 02:55:53
987,623,180,Hitech City,Gachibowli,27.72,548.81,Card,Cancelled,2026-01-03 19:10:49
988,652,354,Connaught Place,Whitefield,19.09,396.56,Card,Completed,2026-04-11 00:30:52
989,48,473,Whitefield,Indiranagar,28.6,591.1,Cash,Completed,2025-10-30 01:18:09
990,913,12,Koramangala,Whitefield,3.24,61.33,UPI,Cancelled,2025-11-22 03:31:32
991,163,169,Indiranagar,Koramangala,20.23,362.96,Card,Cancelled,2026-01-16 15:11:06
992,630,186,Koramangala,Gachibowli,4.99,118.04,Card,Completed,2026-07-12 19:04:11
993,606,29,Connaught Place,Andheri,17.46,313.57,UPI,Completed,2025-11-11 01:11:16
994,815,35,Whitefield,Connaught Place,11.63,208.68,Card,Cancelled,2026-07-13 11:34:44
995,111,393,Andheri,Whitefield,19.91,382.65,UPI,Completed,2025-12-05 21:48:09
996,192,278,Hitech City,Hitech City,11.94,275.39,UPI,Completed,2026-01-14 03:45:52
997,877,128,Hitech City,Hitech City,16.74,368.29,Cash,Completed,2025-08-04 18:06:58
998,763,336,Gachibowli,Connaught Place,4.09,95.94,UPI,Cancelled,2025-09-08 09:13:56
999,439,65,Whitefield,Hitech City,14.23,268.58,Cash,Cancelled,2026-05-10 04:06:14
1000,480,356,Andheri,Koramangala,23.33,429.32,Cash,Cancelled,2026-02-05 09:00:30
1001,569,48,Gachibowli,Connaught Place,4.76,80.44,Card,Cancelled,2025-09-17 17:51:35
1002,789,13,Connaught Place,Indiranagar,19.35,413.62,UPI,Completed,2026-06-21 12:23:42
1003,913,327,Banjara Hills,Andheri,17.61,436.51,Cash,Completed,2025-12-27 04:33:37
1004,808,108,Indiranagar,Gachibowli,12.17,251.79,Cash,Completed,2026-06-22 06:38:03
1005,132,381,Gachibowli,Indiranagar,18.81,359.65,Cash,Completed,2026-02-27 07:47:23
1006,776,38,Koramangala,Indiranagar,22.23,480.36,UPI,Completed,2026-01-07 05:54:08
1007,74,292,Whitefield,Andheri,9.52,200.04,Card,Completed,2025-08-01 11:29:02
1008,345,257,Banjara Hills,Andheri,22.61,545.27,Card,Completed,2025-12-16 12:43:51
1009,549,273,Connaught Place,Indiranagar,9.55,190.89,Cash,Completed,2026-04-13 23:42:40
1010,594,374,Connaught Place,Banjara Hills,27.73,684.12,Card,Cancelled,2025-07-31 20:21:40
1011,453,162,Indiranagar,Connaught Place,19.79,338.53,Card,Cancelled,2025-11-17 23:18:58
1012,861,203,Andheri,Gachibowli,12.66,275.06,UPI,Cancelled,2026-06-07 14:46:47
1013,960,244,Hitech City,Gachibowli,7.07,129.8,Card,Completed,2025-11-24 17:47:33
1014,516,499,Koramangala,Hitech City,15.6,335.16,Card,Completed,2026-02-05 17:59:01
1015,568,347,Andheri,Andheri,18.55,400.05,Card,Cancelled,2025-10-24 04:15:07
1016,98,201,Whitefield,Koramangala,5.51,97.66,Cash,Completed,2026-04-13 15:18:29
1017,324,231,Indiranagar,Hitech City,7.24,150.86,Cash,Cancelled,2025-08-27 23:39:35
1018,237,266,Gachibowli,Indiranagar,27.87,516.79,Card,Completed,2026-05-18 14:19:36
1019,367,375,Hitech City,Whitefield,16.44,285.03,Cash,Completed,2026-03-26 13:14:34
1020,689,294,Gachibowli,Indiranagar,3.18,59.61,Cash,Cancelled,2025-11-21 08:11:57
1021,743,108,Gachibowli,Whitefield,10.65,189.68,Card,Cancelled,2025-08-09 16:08:04
1022,366,19,Indiranagar,Gachibowli,10.24,177.26,Card,Completed,2026-01-27 15:48:32
1023,216,421,Banjara Hills,Hitech City,19.77,317.98,Card,Completed,2025-10-10 10:44:08
1024,250,421,Indiranagar,Indiranagar,2.16,52.13,UPI,Cancelled,2026-05-15 07:07:56
1025,55,461,Koramangala,Indiranagar,7.13,146.62,UPI,Completed,2026-06-20 13:51:51
1026,346,80,Banjara Hills,Whitefield,3.44,72.93,UPI,Completed,2025-11-16 17:11:38
1027,192,356,Indiranagar,Gachibowli,23.46,382.03,UPI,Completed,2026-02-04 14:31:39
1028,333,416,Gachibowli,Koramangala,6.73,154.32,UPI,Completed,2026-07-14 21:26:56
1029,250,114,Koramangala,Koramangala,20.46,311.23,UPI,Completed,2026-06-16 01:50:01
1030,380,172,Banjara Hills,Whitefield,29.61,505.03,UPI,Completed,2025-11-28 23:18:13
1031,575,328,Gachibowli,Banjara Hills,18.27,311.38,Cash,Completed,2025-10-14 05:25:58
1032,640,152,Gachibowli,Gachibowli,18.19,299.39,UPI,Completed,2026-02-14 05:27:50
1033,918,484,Koramangala,Hitech City,28.19,486.85,Card,Completed,2026-05-16 16:31:23
1034,250,226,Hitech City,Koramangala,27.11,533.11,Card,Completed,2026-05-21 17:06:48
1035,741,319,Hitech City,Koramangala,16.14,340.88,Card,Completed,2025-09-18 21:37:21
1036,172,454,Koramangala,Indiranagar,2.39,44.12,Card,Completed,2025-08-11 14:14:23
1037,540,129,Koramangala,Gachibowli,25.7,424.15,UPI,Cancelled,2025-10-30 04:49:51
1038,109,110,Indiranagar,Indiranagar,12.27,233.74,Cash,Completed,2026-01-04 17:23:56
1039,396,428,Banjara Hills,Banjara Hills,5.24,125.51,Card,Completed,2026-01-31 16:20:38
1040,644,239,Koramangala,Hitech City,20.34,420.73,UPI,Completed,2026-06-01 09:43:49
1041,305,92,Whitefield,Whitefield,18.09,288.73,Cash,Completed,2025-08-08 10:38:09
1042,726,79,Koramangala,Connaught Place,12.86,265.32,UPI,Completed,2026-06-11 13:56:40
1043,94,359,Andheri,Banjara Hills,26.87,526.69,UPI,Completed,2025-09-24 14:40:24
1044,849,435,Koramangala,Banjara Hills,8.13,163.17,UPI,Cancelled,2025-10-21 08:30:48
1045,947,158,Gachibowli,Whitefield,17.37,317.36,Card,Cancelled,2026-01-11 19:05:18
1046,747,171,Hitech City,Connaught Place,6.82,113.82,Cash,Completed,2025-11-21 08:55:23
1047,962,143,Hitech City,Indiranagar,9.71,168.28,Cash,Completed,2026-04-24 02:58:42
1048,237,355,Indiranagar,Koramangala,16.6,350.22,Cash,Completed,2026-04-21 18:54:01
1049,117,37,Indiranagar,Connaught Place,16.25,255.49,Cash,Cancelled,2026-07-15 00:30:54
1050,712,259,Gachibowli,Banjara Hills,9.8,185.45,Card,Completed,2025-09-22 03:09:42
1051,718,245,Hitech City,Gachibowli,29.93,453.67,Card,Completed,2025-12-18 21:29:33
1052,958,381,Whitefield,Gachibowli,29.78,727.8,UPI,Cancelled,2026-02-02 00:39:34
1053,749,378,Gachibowli,Banjara Hills,23.97,454.87,Cash,Cancelled,2025-12-11 19:26:52
1054,748,499,Whitefield,Connaught Place,12.21,195.65,Card,Completed,2025-08-14 23:38:22
1055,914,14,Hitech City,Gachibowli,28.06,480.5,UPI,Completed,2026-01-17 02:07:26
1056,450,203,Koramangala,Andheri,16.15,353.49,Card,Completed,2025-10-06 10:36:25
1057,485,76,Gachibowli,Koramangala,17.69,365.62,Cash,Cancelled,2026-06-25 16:56:24
1058,934,123,Banjara Hills,Banjara Hills,23.56,531.25,UPI,Cancelled,2026-05-17 12:52:09
1059,666,307,Connaught Place,Indiranagar,21.41,525.76,Cash,Cancelled,2026-03-31 18:19:52
1060,378,185,Gachibowli,Gachibowli,23.23,466.79,UPI,Completed,2026-06-09 02:19:43
1061,503,404,Hitech City,Banjara Hills,2.05,34.97,Card,Completed,2026-01-07 06:00:12
1062,847,168,Andheri,Indiranagar,5.36,97.32,Cash,Cancelled,2025-08-16 02:30:39
1063,913,491,Indiranagar,Gachibowli,22.87,400.12,UPI,Completed,2025-09-14 11:47:18
1064,862,332,Whitefield,Banjara Hills,16.64,394.81,Card,Completed,2026-04-15 03:35:40
1065,591,327,Whitefield,Koramangala,7.42,116.56,Card,Completed,2026-04-15 22:47:58
1066,901,126,Banjara Hills,Koramangala,24.41,481.28,UPI,Cancelled,2026-06-20 18:50:00
1067,588,87,Indiranagar,Koramangala,25.73,396.17,Card,Completed,2026-06-08 10:19:50
1068,865,428,Banjara Hills,Andheri,18.41,327.93,Cash,Completed,2025-10-06 03:03:14
1069,328,261,Gachibowli,Indiranagar,2.02,30.58,Card,Completed,2025-12-21 11:56:56
1070,911,269,Koramangala,Banjara Hills,27.1,643.49,Card,Completed,2025-11-02 03:19:55
1071,977,352,Koramangala,Indiranagar,23.88,359.97,Card,Completed,2026-01-04 04:06:43
1072,352,159,Indiranagar,Koramangala,11.26,224.84,UPI,Completed,2025-11-13 04:32:08
1073,33,11,Indiranagar,Koramangala,19.83,335.47,Card,Completed,2025-10-20 07:04:49
1074,394,103,Banjara Hills,Whitefield,10.62,175.36,Card,Completed,2026-01-05 07:29:13
1075,251,28,Whitefield,Whitefield,3.85,74.7,Card,Cancelled,2025-07-29 03:56:54
1076,548,475,Andheri,Andheri,12.21,288.19,UPI,Completed,2026-07-02 04:09:24
1077,959,6,Whitefield,Whitefield,21.43,345.62,Cash,Cancelled,2025-11-17 08:51:39
1078,838,497,Hitech City,Indiranagar,22.66,405.35,Cash,Completed,2026-03-31 03:56:54
1079,603,454,Andheri,Hitech City,12.33,229.25,Cash,Completed,2025-09-09 23:15:56
1080,481,325,Andheri,Banjara Hills,26.72,490.93,Cash,Completed,2026-03-10 19:45:35
1081,786,485,Andheri,Indiranagar,26.5,437.83,UPI,Completed,2025-12-22 15:27:21
1082,741,222,Andheri,Hitech City,22.83,512.59,Cash,Completed,2026-07-04 20:20:53
1083,832,104,Whitefield,Banjara Hills,16.39,393.63,Cash,Completed,2025-09-30 02:25:29
1084,315,72,Connaught Place,Andheri,12.3,200.57,Card,Cancelled,2026-05-29 04:48:41
1085,257,99,Whitefield,Gachibowli,5.94,129.72,Card,Completed,2026-04-24 16:16:47
1086,889,478,Andheri,Andheri,19.76,351.79,Cash,Cancelled,2026-04-04 10:58:29
1087,513,356,Indiranagar,Banjara Hills,9.36,222.13,Cash,Completed,2026-03-20 20:42:12
1088,573,98,Whitefield,Indiranagar,5.86,110.16,Card,Completed,2025-08-13 16:42:51
1089,481,58,Andheri,Connaught Place,13.81,310.23,Cash,Completed,2025-08-31 02:16:19
1090,200,178,Andheri,Gachibowli,29.09,590.25,UPI,Completed,2026-06-17 06:35:30
1091,481,219,Whitefield,Koramangala,4.97,110.46,Cash,Completed,2026-02-13 14:02:26
1092,306,385,Indiranagar,Indiranagar,10.92,265.35,Cash,Completed,2026-03-31 13:14:29
1093,244,38,Gachibowli,Hitech City,17.56,386.11,Cash,Completed,2025-11-13 19:39:27
1094,311,490,Indiranagar,Indiranagar,14.43,319.87,UPI,Completed,2025-10-12 23:55:57
1095,824,362,Koramangala,Indiranagar,20.45,316.23,UPI,Completed,2026-07-19 09:32:21
1096,768,430,Indiranagar,Indiranagar,19.11,303.44,Card,Completed,2025-11-14 06:31:44
1097,311,435,Gachibowli,Connaught Place,19.46,341.96,UPI,Completed,2026-03-01 00:14:32
1098,420,124,Indiranagar,Indiranagar,6.32,146.86,Cash,Completed,2025-11-30 15:35:17
1099,505,26,Andheri,Hitech City,28.8,491.18,Cash,Completed,2025-08-03 09:09:20
1100,854,361,Andheri,Whitefield,29.71,455.09,UPI,Completed,2025-08-14 19:28:51
1101,238,34,Hitech City,Andheri,26.98,664.3,Card,Completed,2026-04-06 14:56:32
1102,199,394,Connaught Place,Indiranagar,14.43,221.49,UPI,Completed,2026-06-01 06:26:56
1103,264,258,Connaught Place,Connaught Place,14.08,216.04,Cash,Cancelled,2025-12-20 03:11:21
1104,80,240,Banjara Hills,Hitech City,2.31,49.89,Cash,Completed,2026-03-28 19:57:30
1105,559,443,Hitech City,Indiranagar,16.31,324.95,Cash,Completed,2025-08-01 04:12:17
1106,217,321,Hitech City,Gachibowli,29.19,651.47,Cash,Completed,2026-02-08 17:33:15
1107,766,401,Koramangala,Connaught Place,17.76,393.73,Cash,Completed,2025-08-30 08:08:49
1108,126,371,Gachibowli,Gachibowli,17.3,379.22,UPI,Cancelled,2025-11-20 14:45:03
1109,607,392,Indiranagar,Koramangala,9.61,183.09,Card,Cancelled,2026-04-01 07:14:04
1110,931,144,Andheri,Whitefield,2.37,44.23,Card,Completed,2026-04-22 10:25:47
1111,191,115,Whitefield,Whitefield,11.83,252.21,UPI,Completed,2025-10-05 07:41:04
1112,278,450,Gachibowli,Indiranagar,8.14,186.35,Cash,Completed,2026-03-13 22:12:00
1113,751,3,Whitefield,Banjara Hills,26.34,625.76,Cash,Completed,2025-09-12 20:39:06
1114,472,395,Gachibowli,Whitefield,9.8,227.96,UPI,Completed,2026-05-15 02:17:44
1115,980,138,Whitefield,Indiranagar,19.47,435.93,UPI,Completed,2026-02-15 19:18:10
1116,73,320,Gachibowli,Indiranagar,26.1,606.53,Card,Completed,2025-10-30 05:53:42
1117,101,195,Banjara Hills,Whitefield,29.39,608.0,Cash,Cancelled,2026-01-17 20:07:27
1118,993,38,Koramangala,Hitech City,10.98,208.29,Card,Completed,2026-05-16 02:23:08
1119,930,54,Hitech City,Hitech City,28.48,500.19,Card,Completed,2025-08-30 20:06:00
1120,343,177,Whitefield,Connaught Place,17.73,408.08,UPI,Completed,2025-08-17 00:57:06
1121,217,308,Andheri,Andheri,3.19,57.09,UPI,Completed,2026-02-01 20:40:59
1122,323,333,Andheri,Banjara Hills,26.74,475.8,Cash,Completed,2026-07-12 15:24:16
1123,358,2,Andheri,Connaught Place,3.54,82.53,UPI,Completed,2025-09-19 10:02:52
1124,735,110,Connaught Place,Connaught Place,14.57,324.15,UPI,Completed,2025-09-13 20:00:16
1125,645,125,Whitefield,Andheri,23.21,505.63,Cash,Completed,2026-06-14 05:45:20
1126,62,228,Andheri,Koramangala,2.42,54.1,Cash,Cancelled,2026-06-13 02:23:56
1127,230,316,Banjara Hills,Indiranagar,26.5,518.03,Card,Completed,2026-04-30 15:55:10
1128,331,220,Banjara Hills,Gachibowli,8.36,170.86,Cash,Cancelled,2025-08-27 21:58:23
1129,418,312,Hitech City,Koramangala,16.76,394.83,Cash,Completed,2025-11-18 13:46:47
1130,262,232,Koramangala,Indiranagar,6.9,125.46,Cash,Completed,2025-09-28 01:00:29
1131,279,120,Hitech City,Hitech City,17.7,269.24,Cash,Cancelled,2025-10-20 16:34:34
1132,816,39,Whitefield,Koramangala,8.93,206.16,UPI,Completed,2026-03-08 07:23:33
1133,567,72,Hitech City,Koramangala,8.23,173.37,Card,Cancelled,2026-02-07 03:20:37
1134,607,421,Gachibowli,Gachibowli,8.2,163.28,Cash,Cancelled,2026-05-23 08:23:31
1135,856,317,Hitech City,Gachibowli,28.41,457.27,UPI,Completed,2026-06-14 10:15:23
1136,106,196,Hitech City,Andheri,13.85,333.29,Cash,Completed,2025-07-26 03:58:44
1137,571,126,Connaught Place,Whitefield,11.37,215.68,UPI,Completed,2026-03-09 12:51:23
1138,969,192,Koramangala,Andheri,26.3,635.9,UPI,Cancelled,2026-01-16 06:52:29
1139,95,44,Koramangala,Banjara Hills,12.93,302.39,UPI,Cancelled,2025-10-29 10:00:54
1140,520,61,Banjara Hills,Connaught Place,6.89,167.51,Cash,Completed,2025-07-29 12:38:08
1141,405,369,Gachibowli,Banjara Hills,4.4,108.04,Cash,Completed,2026-05-21 08:32:57
1142,843,12,Andheri,Koramangala,5.77,143.59,Cash,Completed,2025-10-28 09:27:07
1143,31,235,Whitefield,Hitech City,18.83,321.66,Cash,Cancelled,2026-07-15 23:25:35
1144,112,48,Whitefield,Indiranagar,27.02,458.14,Card,Cancelled,2026-03-25 13:16:02
1145,791,227,Banjara Hills,Connaught Place,15.43,317.29,Cash,Completed,2026-03-17 01:07:03
1146,271,369,Gachibowli,Koramangala,2.76,63.76,Card,Completed,2025-12-17 04:47:02
1147,4,141,Gachibowli,Gachibowli,9.12,152.34,Card,Cancelled,2025-11-20 16:27:01
1148,479,300,Andheri,Indiranagar,2.48,43.65,Cash,Completed,2026-01-12 21:44:19
1149,505,145,Whitefield,Whitefield,26.4,405.63,Cash,Completed,2026-02-21 21:42:44
1150,915,5,Banjara Hills,Indiranagar,18.66,339.21,Cash,Cancelled,2025-12-17 14:35:31
1151,156,216,Hitech City,Connaught Place,22.83,405.16,Cash,Cancelled,2025-11-30 14:03:10
1152,593,455,Hitech City,Connaught Place,15.09,322.67,UPI,Completed,2025-08-06 16:00:33
1153,485,464,Indiranagar,Banjara Hills,29.14,645.87,Card,Completed,2026-01-27 15:39:35
1154,543,421,Andheri,Indiranagar,9.38,158.16,Cash,Completed,2025-08-24 09:26:18
1155,281,309,Koramangala,Andheri,27.06,521.9,Card,Completed,2026-01-25 12:52:19
1156,618,220,Koramangala,Banjara Hills,22.98,488.57,Card,Completed,2026-03-02 15:15:31
1157,919,233,Whitefield,Banjara Hills,8.94,148.59,Cash,Completed,2025-12-17 16:46:50
1158,403,7,Banjara Hills,Banjara Hills,5.54,129.87,Cash,Completed,2026-01-19 09:59:02
1159,120,286,Whitefield,Connaught Place,25.09,551.3,Card,Completed,2026-01-30 02:21:38
1160,284,31,Banjara Hills,Andheri,4.11,67.25,UPI,Cancelled,2026-01-18 07:07:26
1161,883,489,Banjara Hills,Banjara Hills,26.07,474.18,Card,Completed,2026-07-10 20:02:08
1162,626,479,Connaught Place,Andheri,27.99,485.43,UPI,Completed,2026-01-17 11:25:48
1163,288,90,Koramangala,Gachibowli,21.63,502.18,Card,Completed,2025-12-17 07:08:36
1164,825,336,Connaught Place,Hitech City,6.06,140.41,Card,Completed,2026-04-18 23:29:23
1165,452,115,Connaught Place,Indiranagar,8.48,153.7,UPI,Completed,2025-11-12 07:33:41
1166,869,99,Connaught Place,Gachibowli,11.64,201.99,UPI,Cancelled,2026-04-11 04:37:39
1167,706,312,Indiranagar,Koramangala,29.67,627.52,Cash,Completed,2025-09-28 04:35:14
1168,728,301,Koramangala,Koramangala,11.56,234.21,Cash,Completed,2025-09-30 23:01:14
1169,655,406,Koramangala,Whitefield,21.97,446.99,Card,Completed,2025-12-12 07:32:31
1170,948,381,Andheri,Gachibowli,24.44,423.9,Card,Completed,2025-10-27 19:42:05
1171,142,374,Indiranagar,Gachibowli,19.96,470.18,Cash,Cancelled,2026-07-08 13:26:43
1172,115,45,Connaught Place,Whitefield,16.24,395.64,UPI,Completed,2025-09-06 21:17:11
1173,128,383,Gachibowli,Gachibowli,27.13,425.44,Card,Completed,2025-12-24 23:27:46
1174,221,174,Gachibowli,Connaught Place,2.82,67.42,Card,Completed,2025-09-03 17:21:28
1175,875,336,Indiranagar,Koramangala,6.96,125.03,Cash,Completed,2026-07-06 05:13:45
1176,130,202,Gachibowli,Banjara Hills,6.1,102.32,Cash,Cancelled,2025-12-09 22:15:58
1177,37,204,Connaught Place,Banjara Hills,15.38,238.32,Cash,Completed,2025-09-12 23:27:54
1178,728,420,Koramangala,Banjara Hills,11.96,297.63,Cash,Cancelled,2026-06-02 10:48:39
1179,693,270,Indiranagar,Connaught Place,23.11,415.1,Card,Completed,2025-11-16 23:24:38
1180,968,146,Koramangala,Indiranagar,25.39,579.84,UPI,Cancelled,2026-02-22 09:58:54
1181,267,366,Whitefield,Koramangala,13.76,253.57,UPI,Completed,2026-02-11 10:35:32
1182,662,297,Hitech City,Koramangala,21.17,526.09,Card,Completed,2026-02-11 19:23:01
1183,46,160,Hitech City,Indiranagar,23.49,580.91,UPI,Cancelled,2025-07-28 17:26:47
1184,316,11,Connaught Place,Koramangala,22.24,435.52,Cash,Completed,2026-07-16 22:37:25
1185,74,71,Whitefield,Koramangala,12.42,301.0,Card,Cancelled,2026-06-07 19:51:43
1186,778,394,Andheri,Whitefield,25.44,563.41,Card,Cancelled,2026-04-26 11:49:35
1187,914,431,Banjara Hills,Gachibowli,10.57,244.88,Cash,Completed,2025-12-14 04:11:32
1188,476,58,Connaught Place,Whitefield,17.36,413.15,Cash,Completed,2026-02-03 02:15:18
1189,21,459,Banjara Hills,Indiranagar,27.65,490.41,UPI,Completed,2025-12-05 09:41:10
1190,133,480,Gachibowli,Whitefield,8.3,136.09,Card,Completed,2026-05-11 12:41:20
1191,153,82,Banjara Hills,Indiranagar,28.02,425.73,UPI,Completed,2025-09-05 17:06:20
1192,54,185,Gachibowli,Indiranagar,12.65,258.11,Card,Cancelled,2025-08-31 07:23:02
1193,8,413,Koramangala,Connaught Place,27.85,639.6,UPI,Completed,2025-12-25 08:44:39
1194,220,18,Gachibowli,Connaught Place,19.39,401.61,Card,Cancelled,2025-10-19 11:32:28
1195,233,297,Banjara Hills,Gachibowli,23.9,469.97,Card,Cancelled,2026-02-01 08:47:33
1196,34,166,Whitefield,Banjara Hills,17.23,312.95,Cash,Completed,2026-01-11 16:35:02
1197,879,314,Banjara Hills,Gachibowli,2.39,49.05,UPI,Completed,2025-09-04 23:31:19
1198,121,118,Andheri,Andheri,5.59,121.11,UPI,Cancelled,2025-09-14 09:38:15
1199,226,188,Connaught Place,Koramangala,6.67,130.97,UPI,Completed,2025-11-29 06:59:42
1200,194,242,Indiranagar,Koramangala,4.22,101.79,Cash,Completed,2026-06-27 09:50:14
1201,216,10,Gachibowli,Connaught Place,29.93,590.6,UPI,Completed,2026-03-11 08:39:33
1202,569,239,Whitefield,Gachibowli,20.95,508.71,Card,Completed,2025-11-29 10:10:40
1203,927,282,Indiranagar,Gachibowli,14.67,249.39,Card,Completed,2025-12-21 01:40:49
1204,995,177,Koramangala,Hitech City,6.79,157.79,Cash,Completed,2026-04-29 09:25:56
1205,305,191,Whitefield,Koramangala,19.35,337.94,Cash,Completed,2026-05-16 00:57:20
1206,317,328,Connaught Place,Indiranagar,21.47,350.65,UPI,Completed,2025-08-12 06:07:21
1207,323,330,Hitech City,Whitefield,2.61,49.95,UPI,Completed,2026-07-15 19:51:38
1208,169,187,Whitefield,Hitech City,20.08,484.82,UPI,Cancelled,2026-03-09 00:34:44
1209,455,321,Gachibowli,Whitefield,3.32,74.94,Card,Completed,2025-08-12 11:05:49
1210,333,206,Hitech City,Hitech City,20.28,347.75,Card,Completed,2026-06-06 21:00:08
1211,623,159,Koramangala,Connaught Place,8.11,134.76,Cash,Completed,2026-02-15 04:45:24
1212,817,373,Andheri,Koramangala,15.8,241.04,Cash,Cancelled,2025-12-23 21:55:54
1213,627,339,Hitech City,Connaught Place,11.45,279.26,Cash,Completed,2026-02-02 16:36:17
1214,285,261,Indiranagar,Connaught Place,6.51,142.8,UPI,Completed,2026-06-27 11:34:22
1215,268,401,Banjara Hills,Banjara Hills,5.12,87.18,Card,Cancelled,2025-08-26 02:10:59
1216,637,256,Indiranagar,Andheri,15.74,279.8,Card,Completed,2026-07-22 02:37:23
1217,785,205,Indiranagar,Indiranagar,18.68,353.16,Cash,Completed,2025-11-04 01:23:14
1218,298,74,Whitefield,Connaught Place,8.71,208.36,Cash,Completed,2025-10-14 20:25:05
1219,466,190,Koramangala,Banjara Hills,6.41,118.39,Card,Completed,2026-01-18 07:26:48
1220,403,234,Whitefield,Andheri,23.13,377.27,Cash,Completed,2026-05-15 15:28:19
1221,455,82,Whitefield,Indiranagar,8.93,163.21,Cash,Completed,2026-05-04 03:50:54
1222,251,65,Andheri,Andheri,25.52,637.63,Cash,Completed,2025-08-08 19:53:14
1223,816,115,Hitech City,Hitech City,12.79,238.52,Cash,Completed,2026-01-20 02:49:19
1224,538,442,Koramangala,Whitefield,27.13,544.56,Cash,Completed,2026-04-19 18:18:58
